"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value"
"2001","DK0","Danmark","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","162"
"2001","DK0","Danmark","PPS_HAB","Purchasing power standard (PPS) per inhabitant","24 900"
"2001","DK0","Danmark","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","121"
"2001","DKZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","DKZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","DKZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","DE","Germany (until 1990 former territory of the FRG)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","130"
"2001","DE","Germany (until 1990 former territory of the FRG)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 000"
"2001","DE","Germany (until 1990 former territory of the FRG)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","121"
"2001","DE1","Baden-Württemberg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","151"
"2001","DE1","Baden-Württemberg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","29 000"
"2001","DE1","Baden-Württemberg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","141"
"2001","DE2","Bayern","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","148"
"2001","DE2","Bayern","PPS_HAB","Purchasing power standard (PPS) per inhabitant","28 500"
"2001","DE2","Bayern","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","138"
"2001","DE3","Berlin","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","127"
"2001","DE3","Berlin","PPS_HAB","Purchasing power standard (PPS) per inhabitant","24 500"
"2001","DE3","Berlin","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","119"
"2001","DE4","Brandenburg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","86"
"2001","DE4","Brandenburg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 600"
"2001","DE4","Brandenburg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","81"
"2001","DE5","Bremen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","171"
"2001","DE5","Bremen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","33 000"
"2001","DE5","Bremen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","160"
"2001","DE6","Hamburg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","238"
"2001","DE6","Hamburg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","45 900"
"2001","DE6","Hamburg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","223"
"2001","DE7","Hessen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","162"
"2001","DE7","Hessen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","31 300"
"2001","DE7","Hessen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","152"
"2001","DE8","Mecklenburg-Vorpommern","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","82"
"2001","DE8","Mecklenburg-Vorpommern","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 800"
"2001","DE8","Mecklenburg-Vorpommern","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","76"
"2001","DE9","Niedersachsen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","115"
"2001","DE9","Niedersachsen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 200"
"2001","DE9","Niedersachsen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","108"
"2001","DEA","Nordrhein-Westfalen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","130"
"2001","DEA","Nordrhein-Westfalen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 100"
"2001","DEA","Nordrhein-Westfalen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","122"
"2001","DEB","Rheinland-Pfalz","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","114"
"2001","DEB","Rheinland-Pfalz","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 900"
"2001","DEB","Rheinland-Pfalz","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","106"
"2001","DEC","Saarland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","119"
"2001","DEC","Saarland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 900"
"2001","DEC","Saarland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","111"
"2001","DED","Sachsen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","87"
"2001","DED","Sachsen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 700"
"2001","DED","Sachsen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","81"
"2001","DEE","Sachsen-Anhalt","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","81"
"2001","DEE","Sachsen-Anhalt","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 600"
"2001","DEE","Sachsen-Anhalt","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","76"
"2001","DEF","Schleswig-Holstein","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","115"
"2001","DEF","Schleswig-Holstein","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 200"
"2001","DEF","Schleswig-Holstein","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","108"
"2001","DEG","Thüringen","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","82"
"2001","DEG","Thüringen","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 800"
"2001","DEG","Thüringen","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","77"
"2001","EE","Estonia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","24"
"2001","EE","Estonia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","8 900"
"2001","EE","Estonia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","43"
"2001","EE0","Eesti","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","24"
"2001","EE0","Eesti","PPS_HAB","Purchasing power standard (PPS) per inhabitant","8 900"
"2001","EE0","Eesti","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","43"
"2001","IE","Ireland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","153"
"2001","IE","Ireland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","28 300"
"2001","IE","Ireland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","137"
"2001","IE0","Éire/Ireland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","153"
"2001","IE0","Éire/Ireland","PPS_HAB","Purchasing power standard (PPS) per inhabitant","28 300"
"2001","IE0","Éire/Ireland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","137"
"2001","EL","Greece","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","68"
"2001","EL","Greece","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 200"
"2001","EL","Greece","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","88"
"2001","EL5","Voreia Ellada","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","55"
"2001","EL5","Voreia Ellada","PPS_HAB","Purchasing power standard (PPS) per inhabitant","14 800"
"2001","EL5","Voreia Ellada","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","72"
"2001","EL6","Kentriki Ellada","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","58"
"2001","EL6","Kentriki Ellada","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 600"
"2001","EL6","Kentriki Ellada","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","76"
"2001","EL3","Attiki","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","86"
"2001","EL3","Attiki","PPS_HAB","Purchasing power standard (PPS) per inhabitant","23 000"
"2001","EL3","Attiki","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","112"
"2001","EL4","Nisia Aigaiou, Kriti","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","65"
"2001","EL4","Nisia Aigaiou, Kriti","PPS_HAB","Purchasing power standard (PPS) per inhabitant","17 400"
"2001","EL4","Nisia Aigaiou, Kriti","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","84"
"2001","ES","Spain","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","83"
"2001","ES","Spain","PPS_HAB","Purchasing power standard (PPS) per inhabitant","19 900"
"2001","ES","Spain","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","97"
"2001","ES1","Noroeste (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","68"
"2001","ES1","Noroeste (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 200"
"2001","ES1","Noroeste (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","79"
"2001","ES2","Noreste (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","97"
"2001","ES2","Noreste (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","23 200"
"2001","ES2","Noreste (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","113"
"2001","ES3","Comunidad de Madrid","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","112"
"2001","ES3","Comunidad de Madrid","PPS_HAB","Purchasing power standard (PPS) per inhabitant","26 700"
"2001","ES3","Comunidad de Madrid","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","130"
"2001","ES4","Centro (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","67"
"2001","ES4","Centro (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 100"
"2001","ES4","Centro (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","78"
"2001","ES5","Este (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","94"
"2001","ES5","Este (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","22 400"
"2001","ES5","Este (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","109"
"2001","ES6","Sur (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","63"
"2001","ES6","Sur (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","15 100"
"2001","ES6","Sur (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","73"
"2001","ES7","Canarias (ES)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","81"
"2001","ES7","Canarias (ES)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","19 500"
"2001","ES7","Canarias (ES)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","94"
"2001","ESZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","ESZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","ESZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FR","France","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FR","France","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FR","France","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FR1","Île de France","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FR1","Île de France","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FR1","Île de France","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRB","Centre - Val de Loire","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRB","Centre - Val de Loire","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRB","Centre - Val de Loire","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRC","Bourgogne - Franche-Comté","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRC","Bourgogne - Franche-Comté","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRC","Bourgogne - Franche-Comté","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRD","Normandie","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRD","Normandie","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRD","Normandie","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRE","Nord-Pas-de-Calais - Picardie","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRE","Nord-Pas-de-Calais - Picardie","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRE","Nord-Pas-de-Calais - Picardie","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRF","Alsace - Champagne-Ardenne - Lorraine","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRF","Alsace - Champagne-Ardenne - Lorraine","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRF","Alsace - Champagne-Ardenne - Lorraine","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRG","Pays-de-la-Loire","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRG","Pays-de-la-Loire","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRG","Pays-de-la-Loire","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRH","Bretagne","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRH","Bretagne","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRH","Bretagne","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRI","Aquitaine - Limousin - Poitou-Charentes","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRI","Aquitaine - Limousin - Poitou-Charentes","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRI","Aquitaine - Limousin - Poitou-Charentes","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRJ","Languedoc-Roussillon - Midi-Pyrénées","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRJ","Languedoc-Roussillon - Midi-Pyrénées","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRJ","Languedoc-Roussillon - Midi-Pyrénées","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRK","Auvergne - Rhône-Alpes","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRK","Auvergne - Rhône-Alpes","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRK","Auvergne - Rhône-Alpes","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRL","Provence-Alpes-Côte d'Azur","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRL","Provence-Alpes-Côte d'Azur","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRL","Provence-Alpes-Côte d'Azur","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRM","Corse","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRM","Corse","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRM","Corse","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRY","RUP FR - Régions ultrapériphériques françaises","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRY","RUP FR - Régions ultrapériphériques françaises","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRY","RUP FR - Régions ultrapériphériques françaises","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","FRZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","FRZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","FRZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","HR","Croatia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","29"
"2001","HR","Croatia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","10 100"
"2001","HR","Croatia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","49"
"2001","HR0","Hrvatska","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","29"
"2001","HR0","Hrvatska","PPS_HAB","Purchasing power standard (PPS) per inhabitant","10 100"
"2001","HR0","Hrvatska","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","49"
"2001","IT","Italy","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","111"
"2001","IT","Italy","PPS_HAB","Purchasing power standard (PPS) per inhabitant","24 200"
"2001","IT","Italy","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","118"
"2001","ITC","Nord-Ovest","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","136"
"2001","ITC","Nord-Ovest","PPS_HAB","Purchasing power standard (PPS) per inhabitant","29 700"
"2001","ITC","Nord-Ovest","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","144"
"2001","ITH","Nord-Est","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","131"
"2001","ITH","Nord-Est","PPS_HAB","Purchasing power standard (PPS) per inhabitant","28 600"
"2001","ITH","Nord-Est","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","139"
"2001","ITI","Centro (IT)","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","124"
"2001","ITI","Centro (IT)","PPS_HAB","Purchasing power standard (PPS) per inhabitant","27 200"
"2001","ITI","Centro (IT)","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","132"
"2001","ITF","Sud","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","75"
"2001","ITF","Sud","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 400"
"2001","ITF","Sud","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","80"
"2001","ITG","Isole","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","74"
"2001","ITG","Isole","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 200"
"2001","ITG","Isole","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","78"
"2001","ITZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","ITZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","ITZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","CY","Cyprus","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","80"
"2001","CY","Cyprus","PPS_HAB","Purchasing power standard (PPS) per inhabitant","19 900"
"2001","CY","Cyprus","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","96"
"2001","CY0","Kypros","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","80"
"2001","CY0","Kypros","PPS_HAB","Purchasing power standard (PPS) per inhabitant","19 900"
"2001","CY0","Kypros","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","96"
"2001","LV","Latvia","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","19"
"2001","LV","Latvia","PPS_HAB","Purchasing power standard (PPS) per inhabitant","7 800"
"2001","LV","Latvia","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","38"
"2001","LV0","Latvija","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","19"
"2001","LV0","Latvija","PPS_HAB","Purchasing power standard (PPS) per inhabitant","7 800"
"2001","LV0","Latvija","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","38"
"2001","LVZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","LVZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","LVZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","LT","Lithuania","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","LT","Lithuania","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","LT","Lithuania","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","LT0","Lietuva","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","LT0","Lietuva","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","LT0","Lietuva","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","LU","Luxembourg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","261"
"2001","LU","Luxembourg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","48 500"
"2001","LU","Luxembourg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","235"
"2001","LU0","Luxembourg","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","261"
"2001","LU0","Luxembourg","PPS_HAB","Purchasing power standard (PPS) per inhabitant","48 500"
"2001","LU0","Luxembourg","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","235"
"2001","HU","Hungary","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","29"
"2001","HU","Hungary","PPS_HAB","Purchasing power standard (PPS) per inhabitant","11 500"
"2001","HU","Hungary","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","56"
"2001","HU1","Közép-Magyarország","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","45"
"2001","HU1","Közép-Magyarország","PPS_HAB","Purchasing power standard (PPS) per inhabitant","18 100"
"2001","HU1","Közép-Magyarország","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","88"
"2001","HU2","Dunántúl","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","26"
"2001","HU2","Dunántúl","PPS_HAB","Purchasing power standard (PPS) per inhabitant","10 300"
"2001","HU2","Dunántúl","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","50"
"2001","HU3","Alföld és Észak","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","20"
"2001","HU3","Alföld és Észak","PPS_HAB","Purchasing power standard (PPS) per inhabitant","7 900"
"2001","HU3","Alföld és Észak","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","39"
"2001","HUZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","HUZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","HUZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","MT","Malta","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","56"
"2001","MT","Malta","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 000"
"2001","MT","Malta","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","78"
"2001","MT0","Malta","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","56"
"2001","MT0","Malta","PPS_HAB","Purchasing power standard (PPS) per inhabitant","16 000"
"2001","MT0","Malta","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","77"
"2001","MTZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","MTZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","MTZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NL","Netherlands","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NL","Netherlands","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NL","Netherlands","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NL1","Noord-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NL1","Noord-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NL1","Noord-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NL2","Oost-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NL2","Oost-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NL2","Oost-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NL3","West-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NL3","West-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NL3","West-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NL4","Zuid-Nederland","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NL4","Zuid-Nederland","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NL4","Zuid-Nederland","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","NLZ","Extra-Regio NUTS 1","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average",":"
"2001","NLZ","Extra-Regio NUTS 1","PPS_HAB","Purchasing power standard (PPS) per inhabitant",":"
"2001","NLZ","Extra-Regio NUTS 1","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average",":"
"2001","AT","Austria","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","133"
"2001","AT","Austria","PPS_HAB","Purchasing power standard (PPS) per inhabitant","25 800"
"2001","AT","Austria","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","125"
"2001","AT1","Ostösterreich","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","142"
"2001","AT1","Ostösterreich","PPS_HAB","Purchasing power standard (PPS) per inhabitant","27 500"
"2001","AT1","Ostösterreich","PPS_HAB_EU","Purchasing power standard (PPS) per inhabitant in percentage of the EU average","134"
"2001","AT2","Südösterreich","EUR_HAB_EU","Euro per inhabitant in percentage of the EU average","113"
"2001","AT2","Südösterreich","PPS_HAB","Purchasing power standard (PPS) per inhabitant","21 900"
